,Retailer,Retailer ID,Invoice Date,Region,State,City,Gender Type,Product Category,Price per Unit,Units Sold,Total Sales,Sales Method
8298,West Gear,1128299,2021-01-09,West,California,San Francisco,Women,Athletic Footwear,41,224,9184.0,Outlet
8299,West Gear,1128299,2021-01-10,West,California,San Francisco,Men,Apparel,44,196,8624.0,Outlet
8300,West Gear,1128299,2021-01-11,West,California,San Francisco,Women,Apparel,60,306,18360.0,Outlet
8301,West Gear,1128299,2021-01-12,West,California,San Francisco,Men,Street Footwear,41,338,13858.0,Outlet
8302,West Gear,1128299,2021-01-13,West,California,San Francisco,Men,Athletic Footwear,49,263,12887.0,Outlet
8303,West Gear,1128299,2021-01-14,West,California,San Francisco,Women,Street Footwear,46,264,12144.0,Outlet
8304,West Gear,1128299,2021-01-15,West,California,San Francisco,Women,Athletic Footwear,46,247,11362.0,Outlet
8305,West Gear,1128299,2021-01-16,West,California,San Francisco,Men,Apparel,44,240,10560.0,Outlet
8306,West Gear,1128299,2021-01-17,West,California,San Francisco,Women,Apparel,56,264,14784.0,Outlet
8307,West Gear,1128299,2021-01-18,West,California,San Francisco,Men,Street Footwear,45,302,13590.0,Outlet
8308,West Gear,1128299,2021-01-19,West,California,San Francisco,Men,Athletic Footwear,47,278,13066.0,Outlet
8309,West Gear,1128299,2021-01-20,West,California,San Francisco,Women,Street Footwear,51,248,12648.0,Outlet
8310,West Gear,1128299,2021-01-21,West,California,San Francisco,Women,Athletic Footwear,52,255,13260.0,Outlet
8311,West Gear,1128299,2021-01-22,West,California,San Francisco,Men,Apparel,59,263,15517.0,Outlet
8312,West Gear,1128299,2021-01-23,West,California,San Francisco,Women,Apparel,60,254,15240.0,Outlet
8313,West Gear,1128299,2021-01-24,West,California,San Francisco,Men,Street Footwear,40,287,11480.0,Outlet
8314,West Gear,1128299,2021-01-25,West,California,San Francisco,Men,Athletic Footwear,42,287,12054.0,Outlet
8315,West Gear,1128299,2021-01-26,West,California,San Francisco,Women,Street Footwear,39,248,9672.0,Outlet
8316,West Gear,1128299,2021-01-27,West,California,San Francisco,Women,Athletic Footwear,39,247,9633.0,Outlet
8317,West Gear,1128299,2021-01-28,West,California,San Francisco,Men,Apparel,43,225,9675.0,Outlet
8318,West Gear,1128299,2021-01-29,West,California,San Francisco,Women,Apparel,51,264,13464.0,Outlet
8319,West Gear,1128299,2021-01-30,West,California,San Francisco,Men,Street Footwear,36,289,10404.0,Outlet
8320,West Gear,1128299,2021-01-31,West,California,San Francisco,Men,Athletic Footwear,39,280,10920.0,Outlet
8321,West Gear,1128299,2021-02-01,West,California,San Francisco,Women,Street Footwear,42,210,8820.0,Outlet
8322,West Gear,1128299,2021-02-02,West,California,San Francisco,Women,Athletic Footwear,42,223,9366.0,Outlet
8323,West Gear,1128299,2021-02-03,West,California,San Francisco,Men,Apparel,50,221,11050.0,Outlet
8324,West Gear,1128299,2021-02-04,West,California,San Francisco,Women,Apparel,46,224,10304.0,Outlet
8325,West Gear,1128299,2021-02-05,West,California,San Francisco,Men,Street Footwear,39,263,10257.0,Outlet
8326,West Gear,1128299,2021-02-06,West,California,San Francisco,Men,Athletic Footwear,46,306,14076.0,Outlet
8327,West Gear,1128299,2021-02-07,West,California,San Francisco,Women,Street Footwear,40,247,9880.0,Outlet
8328,West Gear,1128299,2021-02-08,West,California,San Francisco,Women,Athletic Footwear,37,210,7770.0,Outlet
8329,West Gear,1128299,2021-02-09,West,California,San Francisco,Men,Apparel,51,228,11628.0,Outlet
8330,West Gear,1128299,2021-02-10,West,California,San Francisco,Women,Apparel,56,256,14336.0,Outlet
8331,West Gear,1128299,2021-02-11,West,California,San Francisco,Men,Street Footwear,40,322,12880.0,Outlet
8332,West Gear,1128299,2021-02-12,West,California,San Francisco,Men,Athletic Footwear,46,332,15272.0,Outlet
8333,West Gear,1128299,2021-02-13,West,California,San Francisco,Women,Street Footwear,44,256,11264.0,Outlet
8334,West Gear,1128299,2021-02-14,West,California,San Francisco,Women,Athletic Footwear,40,271,10840.0,Outlet
8335,West Gear,1128299,2021-02-15,West,California,San Francisco,Men,Apparel,43,245,10535.0,Outlet
8336,West Gear,1128299,2021-02-16,West,California,San Francisco,Women,Apparel,50,256,12800.0,Outlet
8337,West Gear,1128299,2020-03-19,West,Colorado,Denver,Men,Apparel,45,225,101250.0,In-store
8338,West Gear,1128299,2020-03-20,West,Colorado,Denver,Women,Apparel,40,475,190000.0,In-store
8339,West Gear,1128299,2020-03-21,West,Colorado,Denver,Men,Street Footwear,30,525,157500.0,In-store
8340,West Gear,1128299,2020-03-22,West,Colorado,Denver,Men,Athletic Footwear,40,425,170000.0,In-store
8341,West Gear,1128299,2020-03-23,West,Colorado,Denver,Women,Street Footwear,40,425,170000.0,In-store
8342,West Gear,1128299,2020-03-24,West,Colorado,Denver,Women,Athletic Footwear,40,275,110000.0,In-store
8343,West Gear,1128299,2020-03-25,West,Colorado,Denver,Men,Apparel,45,200,90000.0,In-store
8344,West Gear,1128299,2020-03-26,West,Colorado,Denver,Women,Apparel,40,400,160000.0,In-store
8345,West Gear,1128299,2020-03-27,West,Colorado,Denver,Men,Street Footwear,40,550,220000.0,In-store
8346,West Gear,1128299,2020-03-28,West,Colorado,Denver,Men,Athletic Footwear,50,400,200000.0,In-store
8347,West Gear,1128299,2020-03-29,West,Colorado,Denver,Women,Street Footwear,55,400,220000.0,In-store
8348,West Gear,1128299,2020-03-30,West,Colorado,Denver,Women,Athletic Footwear,55,300,165000.0,In-store
8349,West Gear,1128299,2020-03-31,West,Colorado,Denver,Men,Apparel,60,150,90000.0,In-store
8350,West Gear,1128299,2020-04-01,West,Colorado,Denver,Women,Apparel,55,350,192500.0,In-store
8351,West Gear,1128299,2020-04-02,West,Colorado,Denver,Men,Street Footwear,60,525,315000.0,In-store
8352,West Gear,1128299,2020-04-03,West,Colorado,Denver,Men,Athletic Footwear,65,325,211250.0,In-store
8353,West Gear,1128299,2020-04-04,West,Colorado,Denver,Women,Street Footwear,65,375,243750.0,In-store
8354,West Gear,1128299,2020-04-05,West,Colorado,Denver,Women,Athletic Footwear,60,275,165000.0,In-store
8355,West Gear,1128299,2020-04-06,West,Colorado,Denver,Men,Apparel,65,175,113750.0,In-store
8356,West Gear,1128299,2020-04-07,West,Colorado,Denver,Women,Apparel,80,325,260000.0,In-store
8357,West Gear,1128299,2020-04-08,West,Colorado,Denver,Men,Street Footwear,60,525,315000.0,In-store
8358,West Gear,1128299,2020-04-09,West,Colorado,Denver,Men,Athletic Footwear,65,375,243750.0,In-store
8359,West Gear,1128299,2020-04-10,West,Colorado,Denver,Women,Street Footwear,65,375,243750.0,In-store
8360,West Gear,1128299,2020-04-11,West,Colorado,Denver,Women,Athletic Footwear,60,275,165000.0,In-store
8361,West Gear,1128299,2020-04-12,West,Colorado,Denver,Men,Apparel,65,175,113750.0,In-store
8362,West Gear,1128299,2020-04-17,West,Colorado,Denver,Women,Athletic Footwear,65,450,292500.0,In-store
8363,West Gear,1128299,2020-04-18,West,Colorado,Denver,Men,Apparel,70,325,227500.0,In-store
8364,West Gear,1128299,2020-04-23,West,Colorado,Denver,Women,Athletic Footwear,65,475,308750.0,In-store
8365,West Gear,1128299,2020-04-24,West,Colorado,Denver,Men,Apparel,70,525,367500.0,In-store
8366,West Gear,1128299,2020-04-29,West,Colorado,Denver,Women,Athletic Footwear,70,500,350000.0,In-store
8367,West Gear,1128299,2020-05-01,West,Colorado,Denver,Women,Apparel,80,400,320000.0,In-store
8368,West Gear,1128299,2020-05-04,West,Colorado,Denver,Women,Street Footwear,65,450,292500.0,In-store
8369,West Gear,1128299,2020-05-05,West,Colorado,Denver,Women,Athletic Footwear,65,400,260000.0,In-store
8370,West Gear,1128299,2020-05-06,West,Colorado,Denver,Men,Apparel,75,400,300000.0,In-store
8371,West Gear,1128299,2020-05-07,West,Colorado,Denver,Women,Apparel,70,425,297500.0,In-store
8372,West Gear,1128299,2020-05-08,West,Colorado,Denver,Men,Street Footwear,55,525,288750.0,In-store
8373,West Gear,1128299,2020-05-09,West,Colorado,Denver,Men,Athletic Footwear,60,525,315000.0,In-store
8374,West Gear,1128299,2020-05-10,West,Colorado,Denver,Women,Street Footwear,55,350,192500.0,In-store
8375,West Gear,1128299,2020-05-11,West,Colorado,Denver,Women,Athletic Footwear,55,325,178750.0,In-store
8376,West Gear,1128299,2020-05-12,West,Colorado,Denver,Men,Apparel,65,300,195000.0,In-store
8377,West Gear,1128299,2020-05-13,West,Colorado,Denver,Women,Apparel,70,350,245000.0,In-store
8378,West Gear,1128299,2020-05-14,West,Colorado,Denver,Men,Street Footwear,55,575,316250.0,In-store
8379,West Gear,1128299,2020-05-15,West,Colorado,Denver,Men,Athletic Footwear,60,575,345000.0,In-store
8380,West Gear,1128299,2020-05-16,West,Colorado,Denver,Women,Street Footwear,55,425,233750.0,In-store
8381,West Gear,1128299,2020-05-17,West,Colorado,Denver,Women,Athletic Footwear,65,400,260000.0,In-store
8382,West Gear,1128299,2020-05-18,West,Colorado,Denver,Men,Apparel,75,375,281250.0,In-store
8383,West Gear,1128299,2020-05-22,West,Colorado,Denver,Women,Street Footwear,65,500,325000.0,In-store
8384,West Gear,1128299,2020-05-23,West,Colorado,Denver,Women,Athletic Footwear,65,500,325000.0,In-store
8385,West Gear,1128299,2020-05-24,West,Colorado,Denver,Men,Apparel,75,425,318750.0,In-store
8386,West Gear,1128299,2020-05-26,West,Colorado,Denver,Men,Street Footwear,40,450,180000.0,In-store
8387,West Gear,1128299,2020-05-27,West,Colorado,Denver,Men,Athletic Footwear,50,450,225000.0,In-store
8388,West Gear,1128299,2020-05-28,West,Colorado,Denver,Women,Street Footwear,50,450,225000.0,In-store
8389,West Gear,1128299,2020-05-29,West,Colorado,Denver,Women,Athletic Footwear,50,300,150000.0,In-store
8390,West Gear,1128299,2020-03-19,West,Colorado,Denver,Men,Apparel,41,56,2296.0,Online
8391,West Gear,1128299,2020-03-20,West,Colorado,Denver,Women,Apparel,37,128,4736.0,Online
8392,West Gear,1128299,2020-03-21,West,Colorado,Denver,Men,Street Footwear,27,131,3537.0,Online
8393,West Gear,1128299,2020-03-22,West,Colorado,Denver,Men,Athletic Footwear,38,111,4218.0,Online
8394,West Gear,1128299,2020-03-23,West,Colorado,Denver,Women,Street Footwear,38,123,4674.0,Online
8395,West Gear,1128299,2020-03-24,West,Colorado,Denver,Women,Athletic Footwear,36,72,2592.0,Online
8396,West Gear,1128299,2020-03-25,West,Colorado,Denver,Men,Apparel,43,58,2494.0,Online
8397,West Gear,1128299,2020-03-26,West,Colorado,Denver,Women,Apparel,37,116,4292.0,Online
8398,West Gear,1128299,2020-03-27,West,Colorado,Denver,Men,Street Footwear,37,165,6105.0,Online
8399,West Gear,1128299,2020-03-28,West,Colorado,Denver,Men,Athletic Footwear,48,112,5376.0,Online
8400,West Gear,1128299,2020-03-29,West,Colorado,Denver,Women,Street Footwear,51,116,5916.0,Online
8401,West Gear,1128299,2020-03-30,West,Colorado,Denver,Women,Athletic Footwear,51,90,4590.0,Online
8402,West Gear,1128299,2020-03-31,West,Colorado,Denver,Men,Apparel,56,39,2184.0,Online
8403,West Gear,1128299,2020-04-01,West,Colorado,Denver,Women,Apparel,52,95,4940.0,Online
8404,West Gear,1128299,2020-04-02,West,Colorado,Denver,Men,Street Footwear,55,131,7205.0,Online
8405,West Gear,1128299,2020-04-03,West,Colorado,Denver,Men,Athletic Footwear,59,94,5546.0,Online
8406,West Gear,1128299,2020-04-04,West,Colorado,Denver,Women,Street Footwear,61,113,6893.0,Online
8407,West Gear,1128299,2020-04-05,West,Colorado,Denver,Women,Athletic Footwear,56,74,4144.0,Online
8408,West Gear,1128299,2020-04-06,West,Colorado,Denver,Men,Apparel,62,44,2728.0,Online
8409,West Gear,1128299,2020-04-07,West,Colorado,Denver,Women,Apparel,72,98,7056.0,Online
8410,West Gear,1128299,2020-04-08,West,Colorado,Denver,Men,Street Footwear,55,131,7205.0,Online
8411,West Gear,1128299,2020-04-09,West,Colorado,Denver,Men,Athletic Footwear,60,105,6300.0,Online
8412,West Gear,1128299,2020-04-10,West,Colorado,Denver,Women,Street Footwear,59,98,5782.0,Online
8413,West Gear,1128299,2020-04-11,West,Colorado,Denver,Women,Athletic Footwear,58,69,4002.0,Online
8414,West Gear,1128299,2020-04-12,West,Colorado,Denver,Men,Apparel,63,44,2772.0,Online
8415,West Gear,1128299,2020-04-13,West,Colorado,Denver,Women,Apparel,74,133,9842.0,Online
8416,West Gear,1128299,2020-04-14,West,Colorado,Denver,Men,Street Footwear,54,189,10206.0,Online
8417,West Gear,1128299,2020-04-15,West,Colorado,Denver,Men,Athletic Footwear,59,144,8496.0,Online
8418,West Gear,1128299,2020-04-16,West,Colorado,Denver,Women,Street Footwear,64,150,9600.0,Online
8419,West Gear,1128299,2020-04-17,West,Colorado,Denver,Women,Athletic Footwear,62,135,8370.0,Online
8420,West Gear,1128299,2020-04-18,West,Colorado,Denver,Men,Apparel,66,91,6006.0,Online
8421,West Gear,1128299,2020-04-19,West,Colorado,Denver,Women,Apparel,83,181,15023.0,Online
8422,West Gear,1128299,2020-04-20,West,Colorado,Denver,Men,Street Footwear,64,202,12928.0,Online
8423,West Gear,1128299,2020-04-21,West,Colorado,Denver,Men,Athletic Footwear,67,188,12596.0,Online
8424,West Gear,1128299,2020-04-22,West,Colorado,Denver,Women,Street Footwear,67,161,10787.0,Online
8425,West Gear,1128299,2020-04-23,West,Colorado,Denver,Women,Athletic Footwear,61,143,8723.0,Online
8426,West Gear,1128299,2020-04-24,West,Colorado,Denver,Men,Apparel,67,131,8777.0,Online
8427,West Gear,1128299,2020-04-25,West,Colorado,Denver,Women,Apparel,78,137,10686.0,Online
8428,West Gear,1128299,2020-04-26,West,Colorado,Denver,Men,Street Footwear,63,196,12348.0,Online
8429,West Gear,1128299,2020-04-27,West,Colorado,Denver,Men,Athletic Footwear,73,189,13797.0,Online
8430,West Gear,1128299,2020-04-28,West,Colorado,Denver,Women,Street Footwear,67,143,9581.0,Online
8431,West Gear,1128299,2020-04-29,West,Colorado,Denver,Women,Athletic Footwear,63,135,8505.0,Online
8432,West Gear,1128299,2020-04-30,West,Colorado,Denver,Men,Apparel,74,140,10360.0,Online
8433,West Gear,1128299,2020-05-01,West,Colorado,Denver,Women,Apparel,74,100,7400.0,Online
8434,West Gear,1128299,2020-05-02,West,Colorado,Denver,Men,Street Footwear,59,162,9558.0,Online
8435,West Gear,1128299,2020-05-03,West,Colorado,Denver,Men,Athletic Footwear,69,168,11592.0,Online
8436,West Gear,1128299,2020-05-04,West,Colorado,Denver,Women,Street Footwear,60,113,6780.0,Online
8437,West Gear,1128299,2020-05-05,West,Colorado,Denver,Women,Athletic Footwear,59,100,5900.0,Online
8438,West Gear,1128299,2020-05-06,West,Colorado,Denver,Men,Apparel,74,120,8880.0,Online
8439,West Gear,1128299,2020-05-07,West,Colorado,Denver,Women,Apparel,65,106,6890.0,Online
8440,West Gear,1128299,2020-05-08,West,Colorado,Denver,Men,Street Footwear,51,137,6987.0,Online
8441,West Gear,1128299,2020-05-09,West,Colorado,Denver,Men,Athletic Footwear,54,152,8208.0,Online
8442,West Gear,1128299,2020-05-10,West,Colorado,Denver,Women,Street Footwear,51,102,5202.0,Online
8443,West Gear,1128299,2020-05-11,West,Colorado,Denver,Women,Athletic Footwear,53,85,4505.0,Online
8444,West Gear,1128299,2020-05-12,West,Colorado,Denver,Men,Apparel,64,75,4800.0,Online
8445,West Gear,1128299,2020-05-13,West,Colorado,Denver,Women,Apparel,65,105,6825.0,Online
8446,West Gear,1128299,2020-05-14,West,Colorado,Denver,Men,Street Footwear,52,150,7800.0,Online
8447,West Gear,1128299,2020-05-15,West,Colorado,Denver,Men,Athletic Footwear,55,150,8250.0,Online
8448,West Gear,1128299,2020-05-16,West,Colorado,Denver,Women,Street Footwear,51,128,6528.0,Online
8449,West Gear,1128299,2020-05-17,West,Colorado,Denver,Women,Athletic Footwear,60,116,6960.0,Online
8450,West Gear,1128299,2020-05-18,West,Colorado,Denver,Men,Apparel,68,105,7140.0,Online
8451,West Gear,1128299,2020-05-19,West,Colorado,Denver,Women,Apparel,73,130,9490.0,Online
8452,West Gear,1128299,2020-05-20,West,Colorado,Denver,Men,Street Footwear,59,203,11977.0,Online
8453,West Gear,1128299,2020-05-21,West,Colorado,Denver,Men,Athletic Footwear,64,182,11648.0,Online
8454,West Gear,1128299,2020-05-22,West,Colorado,Denver,Women,Street Footwear,60,125,7500.0,Online
8455,West Gear,1128299,2020-05-23,West,Colorado,Denver,Women,Athletic Footwear,63,125,7875.0,Online
8456,West Gear,1128299,2020-05-24,West,Colorado,Denver,Men,Apparel,68,115,7820.0,Online
8457,West Gear,1128299,2020-05-25,West,Colorado,Denver,Women,Apparel,75,137,10275.0,Online
8458,West Gear,1128299,2020-05-26,West,Colorado,Denver,Men,Street Footwear,36,117,4212.0,Online
8459,West Gear,1128299,2020-05-27,West,Colorado,Denver,Men,Athletic Footwear,48,131,6288.0,Online
8460,West Gear,1128299,2020-05-28,West,Colorado,Denver,Women,Street Footwear,46,135,6210.0,Online
8461,West Gear,1128299,2020-05-29,West,Colorado,Denver,Women,Athletic Footwear,49,78,3822.0,Online
8462,West Gear,1128299,2020-05-30,West,Washington,Seattle,Men,Apparel,55,250,137500.0,In-store
8463,West Gear,1128299,2020-05-31,West,Washington,Seattle,Women,Apparel,50,500,250000.0,In-store
8464,West Gear,1128299,2020-06-01,West,Washington,Seattle,Men,Street Footwear,40,550,220000.0,In-store
8465,West Gear,1128299,2020-06-02,West,Washington,Seattle,Men,Athletic Footwear,50,450,225000.0,In-store
8466,West Gear,1128299,2020-06-03,West,Washington,Seattle,Women,Street Footwear,50,450,225000.0,In-store
8467,West Gear,1128299,2020-06-04,West,Washington,Seattle,Women,Athletic Footwear,50,300,150000.0,In-store
8468,West Gear,1128299,2020-06-05,West,Washington,Seattle,Men,Apparel,55,225,123750.0,In-store
8469,West Gear,1128299,2020-06-06,West,Washington,Seattle,Women,Apparel,50,425,212500.0,In-store
8470,West Gear,1128299,2020-06-07,West,Washington,Seattle,Men,Street Footwear,50,575,287500.0,In-store
8471,West Gear,1128299,2020-06-08,West,Washington,Seattle,Men,Athletic Footwear,60,425,255000.0,In-store
8472,West Gear,1128299,2020-06-09,West,Washington,Seattle,Women,Street Footwear,65,425,276250.0,In-store
8473,West Gear,1128299,2020-06-10,West,Washington,Seattle,Women,Athletic Footwear,65,325,211250.0,In-store
8474,West Gear,1128299,2020-06-11,West,Washington,Seattle,Men,Apparel,70,175,122500.0,In-store
8475,West Gear,1128299,2020-06-12,West,Washington,Seattle,Women,Apparel,65,375,243750.0,In-store
8476,West Gear,1128299,2020-06-14,West,Washington,Seattle,Men,Athletic Footwear,75,350,262500.0,In-store
8477,West Gear,1128299,2020-06-15,West,Washington,Seattle,Women,Street Footwear,75,400,300000.0,In-store
8478,West Gear,1128299,2020-06-16,West,Washington,Seattle,Women,Athletic Footwear,60,300,180000.0,In-store
8479,West Gear,1128299,2020-06-17,West,Washington,Seattle,Men,Apparel,65,200,130000.0,In-store
8480,West Gear,1128299,2020-06-18,West,Washington,Seattle,Women,Apparel,80,350,280000.0,In-store
8481,West Gear,1128299,2020-06-19,West,Washington,Seattle,Men,Street Footwear,60,550,330000.0,In-store
8482,West Gear,1128299,2020-06-20,West,Washington,Seattle,Men,Athletic Footwear,65,400,260000.0,In-store
8483,West Gear,1128299,2020-06-21,West,Washington,Seattle,Women,Street Footwear,65,400,260000.0,In-store
8484,West Gear,1128299,2020-06-22,West,Washington,Seattle,Women,Athletic Footwear,60,300,180000.0,In-store
8485,West Gear,1128299,2020-06-23,West,Washington,Seattle,Men,Apparel,65,200,130000.0,In-store
8486,West Gear,1128299,2020-06-29,West,Washington,Seattle,Men,Apparel,85,375,318750.0,In-store
8487,West Gear,1128299,2020-07-12,West,Washington,Seattle,Women,Apparel,80,400,320000.0,In-store
8488,West Gear,1128299,2020-07-15,West,Washington,Seattle,Women,Street Footwear,70,450,315000.0,In-store
8489,West Gear,1128299,2020-07-16,West,Washington,Seattle,Women,Athletic Footwear,70,400,280000.0,In-store
8490,West Gear,1128299,2020-07-17,West,Washington,Seattle,Men,Apparel,80,425,340000.0,In-store
8491,West Gear,1128299,2020-07-18,West,Washington,Seattle,Women,Apparel,65,450,292500.0,In-store
8492,West Gear,1128299,2020-07-19,West,Washington,Seattle,Men,Street Footwear,60,550,330000.0,In-store
8493,West Gear,1128299,2020-07-20,West,Washington,Seattle,Men,Athletic Footwear,65,550,357500.0,In-store
8494,West Gear,1128299,2020-07-21,West,Washington,Seattle,Women,Street Footwear,60,375,225000.0,In-store
8495,West Gear,1128299,2020-07-22,West,Washington,Seattle,Women,Athletic Footwear,60,350,210000.0,In-store
8496,West Gear,1128299,2020-07-23,West,Washington,Seattle,Men,Apparel,70,325,227500.0,In-store
8497,West Gear,1128299,2020-07-24,West,Washington,Seattle,Women,Apparel,75,375,281250.0,In-store
8498,West Gear,1128299,2020-07-25,West,Washington,Seattle,Men,Street Footwear,60,600,360000.0,In-store
8499,West Gear,1128299,2020-07-27,West,Washington,Seattle,Women,Street Footwear,60,475,285000.0,In-store
8500,West Gear,1128299,2020-07-28,West,Washington,Seattle,Women,Athletic Footwear,70,450,315000.0,In-store
8501,West Gear,1128299,2020-05-30,West,Washington,Seattle,Men,Apparel,51,73,3723.0,Online
8502,West Gear,1128299,2020-05-31,West,Washington,Seattle,Women,Apparel,46,125,5750.0,Online
8503,West Gear,1128299,2020-06-01,West,Washington,Seattle,Men,Street Footwear,36,138,4968.0,Online
8504,West Gear,1128299,2020-06-02,West,Washington,Seattle,Men,Athletic Footwear,47,131,6157.0,Online
8505,West Gear,1128299,2020-06-03,West,Washington,Seattle,Women,Street Footwear,47,122,5734.0,Online
8506,West Gear,1128299,2020-06-04,West,Washington,Seattle,Women,Athletic Footwear,48,87,4176.0,Online
8507,West Gear,1128299,2020-06-05,West,Washington,Seattle,Men,Apparel,52,65,3380.0,Online
8508,West Gear,1128299,2020-06-06,West,Washington,Seattle,Women,Apparel,46,123,5658.0,Online
8509,West Gear,1128299,2020-06-07,West,Washington,Seattle,Men,Street Footwear,46,167,7682.0,Online
8510,West Gear,1128299,2020-06-08,West,Washington,Seattle,Men,Athletic Footwear,58,115,6670.0,Online
8511,West Gear,1128299,2020-06-09,West,Washington,Seattle,Women,Street Footwear,60,115,6900.0,Online
8512,West Gear,1128299,2020-06-10,West,Washington,Seattle,Women,Athletic Footwear,64,85,5440.0,Online
8513,West Gear,1128299,2020-06-11,West,Washington,Seattle,Men,Apparel,69,46,3174.0,Online
8514,West Gear,1128299,2020-06-12,West,Washington,Seattle,Women,Apparel,62,105,6510.0,Online
8515,West Gear,1128299,2020-06-13,West,Washington,Seattle,Men,Street Footwear,68,160,10880.0,Online
8516,West Gear,1128299,2020-06-14,West,Washington,Seattle,Men,Athletic Footwear,71,88,6248.0,Online
8517,West Gear,1128299,2020-06-15,West,Washington,Seattle,Women,Street Footwear,74,120,8880.0,Online
8518,West Gear,1128299,2020-06-16,West,Washington,Seattle,Women,Athletic Footwear,55,90,4950.0,Online
8519,West Gear,1128299,2020-06-17,West,Washington,Seattle,Men,Apparel,59,56,3304.0,Online
8520,West Gear,1128299,2020-06-18,West,Washington,Seattle,Women,Apparel,78,88,6864.0,Online
8521,West Gear,1128299,2020-06-19,West,Washington,Seattle,Men,Street Footwear,55,165,9075.0,Online
8522,West Gear,1128299,2020-06-20,West,Washington,Seattle,Men,Athletic Footwear,60,108,6480.0,Online
8523,West Gear,1128299,2020-06-21,West,Washington,Seattle,Women,Street Footwear,61,120,7320.0,Online
8524,West Gear,1128299,2020-06-22,West,Washington,Seattle,Women,Athletic Footwear,59,90,5310.0,Online
8525,West Gear,1128299,2020-06-23,West,Washington,Seattle,Men,Apparel,60,52,3120.0,Online
8526,West Gear,1128299,2020-06-24,West,Washington,Seattle,Women,Apparel,75,125,9375.0,Online
8527,West Gear,1128299,2020-06-25,West,Washington,Seattle,Men,Street Footwear,71,195,13845.0,Online
8528,West Gear,1128299,2020-06-26,West,Washington,Seattle,Men,Athletic Footwear,74,188,13912.0,Online
8529,West Gear,1128299,2020-06-27,West,Washington,Seattle,Women,Street Footwear,72,163,11736.0,Online
8530,West Gear,1128299,2020-06-28,West,Washington,Seattle,Women,Athletic Footwear,75,125,9375.0,Online
8531,West Gear,1128299,2020-06-29,West,Washington,Seattle,Men,Apparel,82,105,8610.0,Online
8532,West Gear,1128299,2020-06-30,West,Washington,Seattle,Women,Apparel,98,182,17836.0,Online
8533,West Gear,1128299,2020-07-01,West,Washington,Seattle,Men,Street Footwear,73,239,17447.0,Online
8534,West Gear,1128299,2020-07-02,West,Washington,Seattle,Men,Athletic Footwear,82,182,14924.0,Online
8535,West Gear,1128299,2020-07-03,West,Washington,Seattle,Women,Street Footwear,78,175,13650.0,Online
8536,West Gear,1128299,2020-07-04,West,Washington,Seattle,Women,Athletic Footwear,78,137,10686.0,Online
8537,West Gear,1128299,2020-07-05,West,Washington,Seattle,Men,Apparel,77,144,11088.0,Online
8538,West Gear,1128299,2020-07-06,West,Washington,Seattle,Women,Apparel,95,155,14725.0,Online
8539,West Gear,1128299,2020-07-07,West,Washington,Seattle,Men,Street Footwear,80,217,17360.0,Online
8540,West Gear,1128299,2020-07-08,West,Washington,Seattle,Men,Athletic Footwear,77,210,16170.0,Online
8541,West Gear,1128299,2020-07-09,West,Washington,Seattle,Women,Street Footwear,73,163,11899.0,Online
8542,West Gear,1128299,2020-07-10,West,Washington,Seattle,Women,Athletic Footwear,74,155,11470.0,Online
8543,West Gear,1128299,2020-07-11,West,Washington,Seattle,Men,Apparel,71,155,11005.0,Online
8544,West Gear,1128299,2020-07-12,West,Washington,Seattle,Women,Apparel,76,108,8208.0,Online
8545,West Gear,1128299,2020-07-13,West,Washington,Seattle,Men,Street Footwear,64,156,9984.0,Online
8546,West Gear,1128299,2020-07-14,West,Washington,Seattle,Men,Athletic Footwear,71,174,12354.0,Online
8547,West Gear,1128299,2020-07-15,West,Washington,Seattle,Women,Street Footwear,63,135,8505.0,Online
8548,West Gear,1128299,2020-07-16,West,Washington,Seattle,Women,Athletic Footwear,67,112,7504.0,Online
8549,West Gear,1128299,2020-07-17,West,Washington,Seattle,Men,Apparel,72,111,7992.0,Online
8550,West Gear,1128299,2020-07-18,West,Washington,Seattle,Women,Apparel,62,113,7006.0,Online
8551,West Gear,1128299,2020-07-19,West,Washington,Seattle,Men,Street Footwear,58,149,8642.0,Online
8552,West Gear,1128299,2020-07-20,West,Washington,Seattle,Men,Athletic Footwear,64,138,8832.0,Online
8553,West Gear,1128299,2020-07-21,West,Washington,Seattle,Women,Street Footwear,56,113,6328.0,Online
8554,West Gear,1128299,2020-07-22,West,Washington,Seattle,Women,Athletic Footwear,58,98,5684.0,Online
8555,West Gear,1128299,2020-07-23,West,Washington,Seattle,Men,Apparel,69,94,6486.0,Online
8556,West Gear,1128299,2020-07-24,West,Washington,Seattle,Women,Apparel,71,101,7171.0,Online
8557,West Gear,1128299,2020-07-25,West,Washington,Seattle,Men,Street Footwear,54,162,8748.0,Online
8558,West Gear,1128299,2020-07-26,West,Washington,Seattle,Men,Athletic Footwear,60,188,11280.0,Online
8559,West Gear,1128299,2020-07-27,West,Washington,Seattle,Women,Street Footwear,54,124,6696.0,Online
8560,West Gear,1128299,2020-07-28,West,Washington,Seattle,Women,Athletic Footwear,69,117,8073.0,Online
8561,West Gear,1128299,2020-07-29,West,Washington,Seattle,Men,Apparel,85,115,9775.0,Online
8562,West Gear,1128299,2020-07-30,West,Washington,Seattle,Women,Apparel,88,138,12144.0,Online
